Person Capacity,0.058615696434343494
Multiple Rooms,0.01544528600755378
Business,0.01896794179390387
Cleanliness Rating,0.030930610037701218
Bedrooms,0.06938849922027772
City Center (km),0.23616977263683872
Metro Distance (km),0.18995946727805563
Normalised Attraction Index,0.38052272659132547
